,date_review,reviewID_review,reviewContent_review,rating_review,usefulCount_review,coolCount_review,funnyCount_review,fake_review,reviewerID_user,name_user,location_user,yelpJoinDate_user,friendCount_user,reviewCount_user,firstCount_user,usefulCount_user,coolCount_user,funnyCount_user,complimentCount_user,tipCount_user,fanCount_user,reviewsPerDay_user,hotelID_hotel,name_hotel,location_hotel,reviewCount_hotel,rating_hotel,categories_hotel,address_hotel,AcceptsCreditCards_hotel,PriceRange_hotel,WiFi_hotel,webSite_hotel,phoneNumber_hotel,filReviewCount_hotel
2450,8/9/2010,-grsVvCcdL5yozlmUBRaVA,"A definate must for your stay in Chicago!Clean, awesome decor' wonderful staff from bell hop to registration and maid service. Tim Anderson the conceriege was a true delight and knows Chicago!Im sold out on Dana Hotel and Spa!A gem!",5,0,0,0,Y,HITKsoPnBufwro8nTFaPng,Helena Z.,"Manhattan Beach, CA",December 2010,0,6,0,7,0,0,0,0,0,0.008955223880597015,WTVqZnmbQKvZ9uYJlUBULQ,Royal China,"Royal China - North Dallas - Dallas, TX",94,4.0,"Restaurants, Chinese, METADATA","Preston Royal Village 6025 Royal Ln Ste 201 Dallas, TX 75230 Neighborhood: North Dallas",Yes,$$,None,http://www.royalchinadallas.com,(214) 361-1771,0
2451,7/14/2010,oUN7G5MSSfYq0vTPEX1-UQ,"This is the second time I have stayed at Dana. Both times, everyone was friendly and outgoing. Answered any questions we had. From the moment we stepped out of the cab, till check out it's a nice place! The Shower in the room is the BEST. I am a fan of the floor to ceiling windows. Sheets and bed are sweet! Friendly service. We spent over 90 minutes at the breakfast table and not once did they try and rush us out. Room is large. TV is great. Free Internet, awesome. Huge fan, I will look to stay here every time I'm in Chicago.",5,0,0,0,Y,ir689oBNmrJXOspb4yq_Jg,Kim Threat Level Midnight K.,"Somerville, MA",January 2008,160,1238,104,988,493,257,145,18,30,0.7135446685878962,MbhzrBaLyg9RlB6aaJKlMg,Caravelle,"Caravelle - Richardson, TX",72,4.0,"Restaurants, Chinese, Vietnamese, METADATA","400 N Greenville Ave Ste 16 Richardson, TX 75081",Yes,$$,No,None,(972) 437-6388,0
2452,4/5/2010,IqGPDfWHxzWQ0OuhAMgRkQ,"My best friend and I stayed here for a girl's night out.....the service was ok.  The hotel is in an ideal location for going out on the town.  I loved the architectural design of the building--uber trendy--the beds were VERY comfy.  Now, the shower I was not impressed with since there are no shower doors!  Water kept getting all over the bathroom so you have to be careful.  Also at one point during the evening an employee let himself into our room with his room key at approx. 8 pm asking us if we wanted a ""turn down service""!  The staff was not the friendly and some of them were out and out rude.  The price was reasonable however...and the spa was ""just okay"". Probably wouldn't go back again.",2,0,0,0,Y,hcio7bYFNluH7TBsmnDd5w,Samantha The Examinator G.,"San Marino, CA",October 2008,51,274,11,161,67,54,36,0,8,0.18754277891854895,-D2gWZ4N52YTn5sg2u0TZQ,Trinity Hall,"Trinity Hall - Upper Greenville - Dallas, TX",159,4.0,"Restaurants, Irish, Event Planning & Services, Caterers, Nightlife, Bars, Wine Bars, METADATA","5321 E Mockingbird Ln Ste 250 Dallas, TX 75206 Neighborhood: Upper Greenville",Yes,$$,Free,http://www.trinityhall.tv,(214) 887-3600,0
2453,3/29/2010,R3Qw4W79FfkyAdRb2oXe8w,I had the worst french tip manicure of my life at the spa and paid $35 for it! I got it 2 days ago and can't stand to look at my nails but am too cheap to take it off for a couple more days. Will never go back.,1,0,0,0,Y,my2QdiHb5c9i67otCSL-bA,Kris Sassafras C.,"Temecula, CA",May 2010,41,242,11,195,84,75,26,266,8,0.2737556561085973,NgPTwrpzw21Ur_V39KtjOg,Hook Line & Sinker,"Hook Line & Sinker - Uptown - Dallas, TX",134,3.5,"Restaurants, Seafood, METADATA","3103 Lemmon Ave Dallas, TX 75204 Neighborhood: Uptown",Yes,$$,No,None,(214) 965-0707,0
2454,6/17/2012,EXdV0hA5G6EYYc1oOmdW7A,"It's a great historic hotel. And they have done some great updating. I have had family stay here and they have always been happy. The ONLY complaint are the tiny rooms. But seriously, this place is not one to miss.",4,0,0,0,Y,j83S5nPHbqegpH7pX4FCfw,larry T.,"Ann Arbor, MI",April 2011,0,1,0,0,0,0,0,0,0,0.0018214936247723133,BFo3MgNMZbX5l5DEpbyETA,Pho Bang Restaurant,"Pho Bang Restaurant - Garland, TX",93,4.0,"Restaurants, Vietnamese, METADATA","3565 W Walnut St Ste A Garland, TX 75042",Yes,$,No,None,(972) 487-6666,0
2455,3/30/2012,_6fnkI_OUZSIsF7_RIb5yQ,"Small rooms, old hotel. In need of refurbishing. Doorman is useless.",1,0,0,0,Y,hNBPq9LkONSSyJkOpWSjYQ,Sal Always Fancy K.,"St Paul, MN",October 2008,92,231,44,563,397,185,194,48,16,0.15811088295687886,amgh3Rv-ZNhJhBI6FejYGw,The Ginger Man,"The Ginger Man - Uptown - Dallas, TX",175,4.0,"Nightlife, Bars, Pubs, METADATA","2718 Boll St Dallas, TX 75204 Neighborhood: Uptown",Yes,$$,None,http://dallas.gingermanpub.com/,(214) 754-8771,0
2456,9/8/2011,_2K156vd-I_oWqCSO9TAzg,This is from my friend Erick Bieger: VISITORS BEWARE! My friends and I stayed at The Drake this past weekend when we came into town for the Notre Dame game. We woke up just before 1am to someone running out of our room after taking the cash from our wallets. The hotel was less than helpful and refused to take responsibility for not checking room keys after midnight which is their stated policy. They wouldn't even call the police for us and refused to check the video cameras until after the holiday weekend. It's sad - we stay there every week for opening game weekend but it looks like that tradition is over.,1,0,0,0,Y,khPkVSgyTqPxi-tscd6cDw,A.S. Fastnbulbous V.,"Chicago, IL",August 2005,48,552,187,398,236,210,57,0,18,0.2108479755538579,eQ02wxqOJNqqz1Cl-6iYWg,Buffalo Wild Wings,"Buffalo Wild Wings - Dallas, TX",46,2.5,"Restaurants, American (Traditional), Chicken Wings, METADATA","4140 Lemmon Ave Dallas, TX 75219",Yes,$,Free,http://buffalowildwings.com,(214) 520-7067,0
2457,8/17/2011,4hhJ7Ug0Bt-gZJQz0Xy0dw,"My husband and I stayed here for our one year wedding anniversary.  We had planned a small weekend getaway to downtown Chicago since we don't get into the city very often.  I used my hotel points to book us one free night and had requested a lake view room, if available, through the hotel's online system.When we arrived, the front desk noted our request and set us up with a nice lake view room!!!  It may have helped that we were staying on a Sunday night as I hear that wedding nights (Fridays & Saturdays) are quite busy.  The view was beautiful - plenty of boats on the water and people at the beach, which is a short walk from the hotel.The room itself was very stately, but not stuffy.  The bed was firm and the plethora of pillows were very comfortable.  It was a romantic atmosphere but not overly so...we saw one or two kids/families in the lobby.Overall, while we thoroughly enjoyed our lake view room (it was free!) I would certainly consider staying at The Drake in the future...even without a comped room.",5,0,0,0,Y,lgW_rHc-l-t7Ps4ltv0qSw,Nicholl D.,"Chicago, IL",April 2011,2,5,0,2,0,0,0,0,0,0.009107468123861567,SIiCZ8kENdHIPUz_hghnqw,Grimaldi's Pizzeria,"Grimaldi's Pizzeria - Uptown - Dallas, TX",196,4.0,"Restaurants, Pizza, METADATA","3636 McKinney Ave Ste 190 Dallas, TX 75334 Neighborhood: Uptown",Yes,$$,No,http://www.grimaldispizzeria.com,(214) 559-4611,0
2458,3/7/2011,3NNE0_gHUe_OZxH2ZXp3Ow,great venue!,5,0,0,0,Y,IPyJRx3dWSaEZT7Hj2gfzg,Amy S.,"Oakland, CA",November 2010,4,42,0,3,1,2,0,13,0,0.06,Gi25-sSxXppGQk1ZF6fc-g,Bellini's Café and Pizza,"Bellini's Café and Pizza - Oak Lawn - Dallas, TX",67,4.0,"Restaurants, Pizza, Italian, METADATA","3810 Congress Ave Dallas, TX 75219 Neighborhood: Oak Lawn",Yes,$$,No,None,(214) 528-2844,0
2459,1/8/2011,Nak4DsjzN4DYsZteTPMJcA,spent my 30th anniversary here.. absolute best service of any hotel I've ever stayed !!!!,5,0,0,0,Y,j41ZjPFwSqsXKmvRqxyULg,Ron The Bilingual Gringo U.,"Falls Church, VA",July 2010,29,124,16,61,17,21,10,6,1,0.15066828675577157,eSyynMjmNnmEP-6WxZp0Fw,Fuel City Tacos,"Fuel City Tacos - Dallas, TX",366,4.0,"Food, Convenience Stores, Restaurants, Food Stands, Mexican, METADATA","801 S Riverfront Blvd Dallas, TX 75207",No,$,No,http://fuelcity-tacos.com/,(214) 426-0011,0
2460,12/8/2010,QFLveo6aIe0AUQx_36SgEQ,"A landmark hotel, the Drake is just an iconic place in Chicago. Having amazing views of Michigan Avenue and the Lake, this is THE place to stay if spending a weekend on the Mag Mile or to recommend to out of town guests. While it is a little more pricey, it is mostly competitive with anything in the area and provides classic quality and service.",5,0,0,0,Y,lUAEesLvvNUAYqqkxLFpgQ,Vina O.,"Chicago, IL",February 2011,99,201,7,81,32,21,20,127,0,0.3305921052631579,EJci8NAsS9n_T6sTL-ZCtA,Urban Taco,"Urban Taco - Dallas, TX",138,3.5,"Restaurants, Mexican, METADATA","5331 E Mockingbird Ln Ste 125 Dallas, TX 75206",Yes,$$,Free,http://www.urban-taco.com,(214) 823-4723,0
2461,11/13/2010,VnNu2VdRYT1PW2oWlorPaw,"I had a wonderful time here.  This is exactly how traditional afternoon tea should be.  The attention to detail was superb, the tea, the fine china, the lovely sweets and clotted cream...everything was top notch.  The harpist was elegant with a soothing repertoire.  She was an amazing musician.  In a city full of slick lounges, the old world charm at the Drake is a special treat.If you are a local, and not staying at the hotel, I would highly recommend having the valet park your car.  It is reasonably priced.  Besides, who wants to deal with parking blocks away when all you want to do is relax and enjoy your afternoon tea?My only critique is that the air seemed a bit stuffy, perhaps air circulation is not the greatest in the hotel?  Old HVAC?Overall, I highly recommend it.",4,0,0,0,Y,hQ-dzPehKtodSPaM_W8bwQ,eric g.,"Spring, TX",August 2007,6,26,9,42,15,16,6,1,1,0.013771186440677966,8y4511YMVKwfg9z2JzWKkA,Fearing's,"Fearing's - Uptown - Dallas, TX",211,4.5,"Restaurants, American (New), Steakhouses, METADATA","The Ritz-Carlton 2121 McKinney Ave Dallas, TX 75201 Neighborhood: Uptown",Yes,$$$$,No,http://www.fearingsrestaurant.com,(214) 922-4848,0
2462,9/5/2010,KkeH4POa_lyjU-cjhnGGWw,"I stayed at the Drake Hotel for four nights while attending a meeting that met in the hotel. I found the decor beautiful and the service excellent, particularly that of the concierge staff.  Staying at the Drake was a wonderful experience!",5,0,0,0,Y,IXUeKSqli1tW-I-0utd9KA,Tom I got moves like Jagger B.,"Atlanta, GA",June 2009,83,51,6,30,22,11,23,17,4,0.04187192118226601,Nc1pDC_YLq9XwgXERizkZQ,Rosewood Mansion on Turtle Creek,"Rosewood Mansion on Turtle Creek - Oak Lawn - Dallas, TX",67,4.0,"Event Planning & Services, Hotels, Hotels & Travel, Restaurants, American (New), METADATA","2821 Turtle Creek Blvd Dallas, TX 75219 Neighborhood: Oak Lawn",Yes,$$$$,Free,http://www.mansiononturtlecreek.com,(214) 559-2100,0
2463,10/31/2009,DF6rVbAT89W5gSM6p076dQ,"make sure that you have a wedding planner that knows what she is doing.  I know the grand ballroom is beautiful! but, the service is horrible! I would rather stay at the W or The Wit Hotel.  I had a bride who had her wedding here and when my assistant and I walked into the hotel with a huge wedding dress, no one cared to help, greet, or lead us in any direction.  When we finally got up to my brides room there wasn't a spot to hang her dress, so we found a door and hung it over that.  The hotel DOESN'T have a steamer so we had to use a small iron provided. As we were ironing, the hinge of the door touched the dress and grease smeared all over the side of the gown.  I called down to the front desk to ask for a safe spot to hang a gown and they said ""over a door or something"" I let them know that their vintage doors, yet beautiful and elegant have spread grease all over my clients wedding gown, they told me they could send housekeeping up to try and clean the dress, i told them no and figured out a quick spot cleaning.  I later found out that my bride had to carry her own bags up to her room, didn't have a welcome basket (like they do at the 4 seasons) and the catering manager still had the table settings screwed up, the wedding was in two days and the brides mother had flown in one week earlier to go over the seating, but still they had confusion.  I was really shocked, i had a bride here before but only for dropping off her dress and i also did a small fashion exhibit here and was expecting so much more, i love The Drake from an architectural stand point, the service was so disappointing, a place like this should be the best in town! i really hope that this review gives them a wake up call.",1,0,0,0,Y,JoBG5PFSFKVOUdTbli-hEg,Georgetta Get it Girl E.,"Chicago, IL",November 2010,3,24,6,17,0,2,1,0,0,0.03428571428571429,3OcbDjXzjpyE_NEEBXlruw,Royal Thai,"Royal Thai - Upper Greenville - Dallas, TX",206,4.0,"Restaurants, Thai, METADATA","5500 Greenville Ave Dallas, TX 75206 Neighborhood: Upper Greenville",Yes,$$,No,http://www.royalthaitexas.com,(214) 691-3555,0
2464,9/17/2009,40GpyAhn6_mAbMX_Eduspw,"Drake Hotel of Chicago is wonderful, I got a chance to visit this wonderful place few years ago(2006) when i was in Chicago. I was impressed with everything of hotel Drake,those moments will be always memorable for me.",4,0,0,0,Y,HNyf_vxCm-mMfrwhQbNBJQ,Julie H.,"Springfield, IL",April 2009,1,16,2,21,7,10,3,0,0,0.012509773260359656,4AteHShsBVVrJaU8Vswnvg,Big Al's Smokehouse Barbeque,"Big Al's Smokehouse Barbeque - Dallas, TX",58,3.5,"Restaurants, Barbeque, METADATA","3317 Inwood Rd Dallas, TX 75235",Yes,$$,No,http://www.bigalsbbq.com,(214) 350-2649,0
2465,1/3/2008,PKCZWM87NsL2iFerobmd0A,"Nice hotel, nice staff.  My friend considered having her wedding here because they have so many different ballrooms and it is the quintessential Chicago hotel (and has lake views).  The staff was friendly, especially the sales/banquet team and a woman by the name of Carolyn or something...can't recall.  There is also a Chanel in the hotel...score!",3,0,0,0,Y,JSQrvnnkcowbmViaVfpP0A,Meredith M.,"Houston, TX",September 2008,68,203,29,1168,985,548,533,0,12,0.13615023474178403,ahc1zcN1qsJb9q9RMDG82w,Genroku Sushi & Grill,"Genroku Sushi & Grill - Richardson, TX",105,4.0,"Restaurants, Sushi Bars, Japanese, Chinese, METADATA","400 N Greenville Ave Richardson, TX 75081",Yes,$,None,http://www.genrokusushigrill.com,(972) 783-8688,0
2466,6/12/2011,G7qOfscZOBo8AQ5HkNGujw,"My boyfriend and I went here for our anniversary and really enjoyed our stay. The hotel is located right off of Michigan Avenue, which is really convenient for touring downtown Chicago. During the day we just roamed the city and were within walking distance of everything we needed. The room was extremely clean and spacious. The decor was up-to-date and modern. The staff was very friendly and accomodating. The main problem I had with this hotel was the parking. I know it is Chicago, and that I should expect it, but it was over $50 a day!! Totally outrageous when you're spending a decent amount of money on the room. If we stay here again, we will obviously plan accordingly and find different transportation.",4,0,0,0,Y,HYFDQ0Dh_G6x5xlnhCQD2Q,Jamaal G.,"New York, NY",August 2009,22,43,1,42,14,19,19,0,1,0.037165082108902334,bmHSlbujRmHNz-8jjsbt3w,Mia's Tex-Mex Restaurant,"Mia's Tex-Mex Restaurant - Dallas, TX",257,4.0,"Restaurants, Tex-Mex, METADATA","4322 Lemmon Ave Dallas, TX 75219",Yes,$$,No,http://www.miastexmex.com/,(214) 526-1020,0
2467,1/16/2011,aNuKexsE65CPAlGR--bFyg,I went to this hotel again for New Years!  How awesome was that decision!  Fireworks could be seen from the comfort of a bar stool at the sky lounge.  Sipping (at least I was sipping my partners in crime were slamming) cocktails and being waited on hand and foot.  We did the Tech room this time as my boyfriend had to work ...a little...how boring is that?  He worked I shopped.  Everything close by.  Rooms are really nice and the beds are most amazing.  I think I snored I slept so hard.  Food in the pub shouldn't be missed.  Yeah Yeah..chicago dogs..chicago pizza..blah blah blah.  This place as the best dang fish and chips you'd ever have.  This hotel shouldn't be missed..it's a great deal...in a fantastic location and really rockin' people.  Ciao!,5,0,0,0,Y,HENpfnjDTSzOz3WzYx1bCQ,Jesse Skippy A.,Redfern New South Wales,January 2008,116,284,54,624,517,543,111,45,8,0.16368876080691644,Qtr2Vq7w0SZ4mOKcy8FpKg,Taiwan Cafe,"Taiwan Cafe - Richardson, TX",27,3.5,"Restaurants, Chinese, METADATA","300 Terrace Dr Ste 312 Richardson, TX 75081",No,$,None,None,(972) 238-8916,0
2468,11/6/2010,n8g47Bygqsf6Aa8DY2chrw,"Great hotel in downtown Chicago!Stayed at the Avenue Crowne Plaza in October and had a great time!  Right in the heart of downtown close to everything you need to do.  Rooms are spacious and they have these really cool theme rooms -I got the Tech room which came with a computer..printer which made it convenient for me.  They have a bar on the 40th floor that gives great views of Chicago.  Food is artfully presented, staff is very friendly.  Oh and I LOVE the zebra chairs.I'll be back to the Avenue hotel on my next trip to Chicago for sure.",5,0,0,0,Y,KdOifP5NyKBapw0hnV8a0g,Stephanie I.,"Sugar Land, TX",January 2010,82,417,10,373,213,106,81,15,9,0.4153386454183267,RRWOeRirJpqVfZNsrKYHUg,Pappasito's Cantina,"Pappasito's Cantina - Dallas, TX",85,3.5,"Restaurants, Tex-Mex, METADATA","10433 Lombardy Ln Dallas, TX 75220",Yes,$$,No,http://www.pappasitos.com/,(214) 350-1970,0
2469,10/27/2010,x1TQFtBbtVqSZRlNP4p7sA,"Stayed here for a week for business. Pros+ Excellent location.  Safe and right in the heart of the Magnificent Mile you are walking distance to everything.  Millennium Park, Navy Pier, all just about a mile away.  Infinite food, bar and shopping choices all around you.  24 hour Walgreens just a block away for any incidental purchases.  + Rooms are clean, comfortable, functional and modern.  + Facilities.  Business center and gym.  Which should be expected.+ Sky Lounge has excellent views.  Had breakfast here every morning.  Very friendly staff.Cons- Warning, if you have a car, the valet parking is pricey.  But this is Chicago.  Big city, big city prices.  Be reasonable, this is expected.- If you like to swim at your hotel, the pool isn't huge or anything to write home about.  But it's not the worse.Not really a lot of cons here.  The sheer convenience offered by the location of this hotel is worth the stay.  Highly recommended.",5,0,0,0,Y,kRuMxqM-gSx_0FyJnwfY1g,Helen H.,"Atlanta, GA",September 2009,42,113,10,171,60,90,55,1,5,0.10035523978685613,kwSwWF01esBxVRNFm14V9A,Uncle Julio's Fine Mexican Foods,"Uncle Julio's Fine Mexican Foods - Oak Lawn - Dallas, TX",130,3.5,"Restaurants, Mexican, METADATA","4125 Lemmon Ave Dallas, TX 75219 Neighborhood: Oak Lawn",Yes,$$,None,http://www.unclejulios.com,(214) 520-6620,0
2470,6/21/2010,gO2cvR3-e47XVOqvf8j8Ug,"I will NEVER recommend this hotel after the horrible way the staff there treated my family.While it is a nice hotel and conveniently located off Michigan Avenue, the absolute horrid, disrespectful service has left me and my family with a bitter taste in our mouths for this place.My family traveled from New Orleans for my graduation and stayed at this hotel so they could be in a nice area and in a good location to the tourist attractions they wanted to see.  About a month or two after my dad booked the hotel, he got a call that there was fraudulent activity on the credit card he used to reserve the rooms (even though they were already paid for). My dad canceled that account and alerted the hotel of this in advance, and then when we checked in, he offered to put another credit card on file and the front desk said that wouldn't be a problem. My extended family decided to stay in town for an extra 2 nights, and in advance my dad asked to extend the reservation. He repeatedly went to the front desk to ask if they needed a credit card on file and if they needed to transfer the room into my aunt and uncle's name. The front desk said that would be no problem. When my father checked out, he again confirmed that my family would be staying in the second room and if everything was okay, and the people at the front desk again said no problem.After my family arrived back in New Orleans, they had hysterical voicemails from my aunt because she was locked out of the room. The front desk said the rooms weren't paid for or reserved, so instead of contacting my aunt or my dad -- or even bothering to leave a note on their door, where all of there stuff was -- they just locked my family out. My dad was on the phone for nearly 2 hours between my frantic aunt and the hotel management who blamed my dad for the miscommunication, despite the fact my dad asked the front desk SEVERAL TIMES if the room was reserved for an extended stay and if they needed info on file (turns out, the morons at the front desk never bothered to write anything down). When everything was finally worked out, my dad asked for the hotel to comp him part of the rate for all of the headache and aggravation he went through and for locking my family out of their room without a notice and they said THERE WAS NOTHING THEY COULD DO. Um, bull.My dad held his ground and said that it was ridiculous that because of their negligence we had to go through all of this, so they finally gave my aunt 50% off their last 2 nights and 3 breakfast coupons. Took a few hours to get that.Everyone understand that people make mistakes, but the hotel failed by not only refusing to acknowledge that they made one, but then they tried to blame my dad for it instead of own up to the mistake and simply fixing it.I WILL NEVER RECOMMEND STAYING AT THIS HOTEL!",1,0,0,0,Y,M5LtDy5By13s0W00e5n8WA,berkeley f.,"Berkeley, CA",February 2006,2,38,3,67,22,25,6,0,2,0.015612161051766639,jNOJeH4_0VVjL0s57k4Dyw,Red Hot and Blue,"Red Hot and Blue - Northeast Dallas - Dallas, TX",88,4.0,"Restaurants, Barbeque, Event Planning & Services, Caterers, Southern, METADATA","9810 N Central Expy Ste 600 Dallas, TX 75231 Neighborhood: Northeast Dallas",Yes,$$,No,http://rhnb.com,(214) 368-7427,0
2471,12/27/2009,zdG4UdznlgKDS2L2VPyRaQ,"Loved this Chicago hotel When in Chicago, I spent two nights at the Avenue Hotel, and enjoyed it. I got a room on the 20th floor looking over the Magnificent Mile.  Very quiet hotel considering the prime location, and I am sensitive to noise. The room was big for a downtown city hotel and plenty of space for 2 people, even in the bathroom! The room was clean, obviously newly refurbished, and of high standard - love the Zebra chair, what a cool touch!  The staff all around the hotel especially at the entrance were extremely helpful with baggage, ordering taxis, and giving advice on sites to see and restaurants to try. I found the staff refreshing and polite.  The Avenue is situated just steps from the Magnificent Mile and definitely within walking distance (weather pending) from some of downtown Chicago's hot spots.  If the shopping is your first priority, exclusive shops are just around the corner. If I am to visit Chicago again, I would stay at this hotel again",5,0,0,0,Y,M3wC8JtWO0hEIzWYxJd_Mw,Mad p.,"Los Angeles, CA",December 2011,0,15,0,8,1,6,0,0,0,0.04918032786885246,PyDB3V37TgUDgxRRkq99Ug,Mike Anderson's BBQ House,"Mike Anderson's BBQ House - Oak Lawn - Dallas, TX",134,4.0,"Restaurants, Barbeque, Event Planning & Services, Caterers, METADATA","5410 Harry Hines Blvd Dallas, TX 75235 Neighborhood: Oak Lawn",Yes,$$,No,http://www.mikeandersonsbbq.com,(214) 630-0735,0
2472,4/21/2009,DwTKX_BvwGIOeBARrG_f6A,"I'm not sure if employees are putting up reviews on here or what but the Avenue hotel is way out of their depth. First of all, the people who work there are so stuck up and have zero class. I'm a meeting planner for a very large, top rated company in Chicago and I merely called to get some information on service charges the hotel may charge. This helps me decide which hotels I'll consider using or not and since each hotel varies, I thought I'd call.  Knowing the Avenue is somewhat newish on the scene, I figured I'd give them a try - what a mistake! My first attempt at getting someone resulted in me getting transferred back to the operator only to have to repeat to him 5x that I needed to speak with someone in Sales and Catering. He didn't understand what I meant, he only understood if I said I wanted either, sales or catering. Uhh, let's use some common sense guy, transfer me to either. I'm a potential paying customer so the last thing you should be doing is arguing with me. Then I got some snarky guy Rene or something on the phone from the Sales office. I simply told him I was planning a meeting and wanted to know his hotels service charges. Rather than be friendly and answering my question he continued to badger me and ask where I was from, why I needed to know and what type of service charge did I need. He spoke to me as if I had no idea what I was asking. When I mentioned that I didn't want to give my company name and deal with RFPs at this time, I really just wanted the service charges, he just was so snotty and rude. I would NEVER use this hotel for business or for pleasure. I mean, I was even extending myself calling them. No one even knows who or what the Avenue is... get over yourself!",1,0,0,0,Y,Mna6U7kUX36l8-dpDt-U-A,Angel Fawn Liebowitz S.,"Bartlett, IL",February 2009,23,102,8,106,17,22,11,5,0,0.07623318385650224,7ijKB11MZR4_bhsyJCfCGg,Koryo Kalbi Korean BBQ,"Koryo Kalbi Korean BBQ - North Dallas - Dallas, TX",132,4.0,"Restaurants, Korean, METADATA","2560 Royal Ln Ste 105 Dallas, TX 75229 Neighborhood: North Dallas",Yes,$$,Free,http://www.koryobbq.com/,(972) 406-0087,0
2473,9/19/2008,Viog3kFu4fy3XA10cUSeMA,"We love Avenue Hotel Chicago!My daughter and I went on girl's weekend shopping trip and stayed at Avenue Hotel Chicago.  We truly loved the hotel! Everyone was friendly and helpful.  The location was close to fabulous shopping (American Girl Place, Disney Store, Chanel, Boss, Brooks Brothers...to name a few) and great restaurants.  We decided to get a kid-friendly room and we were so pleased with it.  The room was bright and comfy and we had a ball with the Wii!  We are planning on returning closer to the holidays and will definitely stay at Avenue Hotel Chicago again.",5,0,0,0,Y,IUrGaOc4Tcb-CAL7_MZXsQ,Shannon TheTripChick B.,"Seattle, WA",June 2006,59,392,35,439,234,164,49,1,8,0.1694036300777874,EzbH8Hn8DLHY1zVb4DCjBA,King's Noodle,"King's Noodle - Richardson, TX",85,4.0,"Restaurants, Taiwanese, METADATA","201 S Greenville Ave Richardson, TX 75081",No,$,No,None,(972) 437-0881,0
2474,8/11/2011,0MYxbh2k9ZrfTyZ01xREAQ,This hotel is in terrible repair. Our floor and our room were dirty.,1,0,0,0,Y,IxIMBRzydL3qdfXLcWSAYg,Kolleen with a K M.,"Elmhurst, IL",August 2008,18,89,5,84,42,16,18,0,2,0.05847568988173456,yO90P2WzywNtvXrsqYcJuA,Jeng Chi Restaurant,"Jeng Chi Restaurant - Richardson, TX",167,4.0,"Food, Bakeries, Restaurants, Chinese, METADATA","400 N Greenville Ave Richardson, TX 75081",Yes,$,None,http://www.jengchirestaurant.com,(972) 669-9094,0
2475,5/15/2011,pc5rqQABIKCpL8typjx7Gw,"What a gorgeous, newly renovated Hotel, in a perfect location...right in the middle of everything, on the Magnificent Mile.  The prices are incredible  for the 4 star rating.  The staff was very friendly and helpful. I will definitely stay there again!",4,0,0,0,Y,jldgW9Ge1jZ2Iae6TPv5Dw,Glen F.,"Austin, TX",September 2008,39,56,2,101,59,65,11,4,4,0.03755868544600939,CRpsPug_Abcq3ERMXI_5aA,Society Bakery,"Society Bakery - Lower Greenville - Dallas, TX",176,4.0,"Food, Bakeries, METADATA","3426 B Greenville Ave Dallas, TX 75206 Neighborhood: Lower Greenville",Yes,$$,None,http://www.societybakery.com/,(214) 827-1411,0
2476,3/12/2008,aTuUrzZIySMvQvOewE0RWg,"I liked this place! We stayed for a wedding in December & the Allerton staff were really fun, and professional! The ballroom on the top floor is absolutely beautiful, but can feel a little small when there are lots of guests. I was sweatin' on the dance floor & bumping into everyone, so maybe it's better for a small wedding but we all had fun. Beautiful room though. Wedding organizer should have handled the reception bar set-up better too for a hotel on THE Michigan Avenue. It took a while to get a drink because there was only one bar for so many people.Another thing that could have been improved on was the main/only entrance. It's just an entrance with no grandeur, but when you get up to the 3rd floor the hotel comes to life.  The elevators are ridiculously slow. It's an old, historic hotel though, so if you know that going in, the quirks are really endearing.P.S.   My bed was great! So comfortable, and the room was small but clean and well-decorated. Room size was not a big deal. It was comfortable, pretty, & clean, AND I had hot water, unlike some other guests in previous posts. I'd stay at The Allerton again in a heart beat. I'm sure they'll keep improving as they get feedback.",3,0,0,0,Y,LAs17kKoqgHpfH96w_gMKw,rhonda ronin30 p.,"Chicago, IL",February 2008,1,18,0,13,3,3,1,0,0,0.01056338028169014,S1jwVWI_12ohilLO9tA5KQ,Doughboys Bakery,"Doughboys Bakery - Mid-City West - Los Angeles, CA",20,3.5,"Food, Bakeries, Restaurants, American (New), METADATA","8116 Beverly Blvd Los Angeles, CA 90048 Neighborhoods: Mid-City West, West Hollywood",Yes,$$,No,http://www.doughboyscafe.com,(323) 852-1043,0
2477,5/2/2011,Gcs1woWurXnOwMAEGvLtYQ,"The Allerton hotel is so beautiful, a mixed of contemporary and modern altogether.  The staff was nice and respectful, the rooms are small but it is not that bad as some portrait them to be. The view is beautiful if you get a room overlooking Michigan Avenue. I loved the Hotel, it was next to everything! I am coming back next year and will book the same room again.",4,0,0,0,Y,HlWnjPtn7mE4ApKdXGh8zQ,Sonia D.,"San Francisco, CA",June 2009,4,5,1,8,0,0,0,0,0,0.004105090311986864,OTIbHb6PdtB7irt3OkQ04w,Din Tai Fung,"Din Tai Fung - Arcadia, CA",2520,4.0,"Restaurants, Chinese, Taiwanese, METADATA","1108 S Baldwin Ave Arcadia, CA 91007",Yes,$$,No,http://www.dintaifungusa.com/,(626) 574-7068,0
