reviewerID;name;location;yelpJoinDate;friendCount;reviewCount;firstCount;usefulCount;coolCount;funnyCount;complimentCount;tipCount;fanCount
9Aiu_2nzNJkxHAmx4Tfkww;Patrick K.;North Waltham, MA;March 2008;1;10;2;25;4;3;1;0;0
5RX_gVjYqnZqwsr2hyk4ng;G H.;Laurel, MD;August 2007;0;30;0;13;1;2;0;0;0
7wp_W6I3CEf8m_M2GCgX9A;J T.;Los Angeles, CA;October 2008;0;14;0;15;0;0;0;0;0
7kqBPRRSwCikGfE_5led8Q;Kelly Hot Coffee Girl G.;Chicago, IL;April 2009;30;6;0;46;14;21;1;0;0
4Aq2uX10CwntJGpqUWFGjg;Matt W.;Royal Oak, MI;August 2011;0;3;0;0;0;0;0;0;0
89yr7wNIk8TE03yKfTRLuQ;Lindley E.;Chicago, IL;October 2006;313;851;97;3042;2118;1815;1222;5;78
5SITYpW7xPhkbRJtYZc6vQ;erik d.;Chicago, IL;September 2006;58;27;4;41;21;17;8;0;0
7D-LTcZexcDPURfkT_GLLA;Al D.;Chicago, IL;March 2008;118;254;9;576;317;350;237;0;16
4oVhpbewLSSalROZfmy49Q;J K.;Chicago, IL;June 2007;2;5;0;3;3;6;1;0;0
00Ub26hBqnlwTlRRXWGYLQ;panda z.;Manhattan, NY;February 2006;19;28;4;56;25;10;18;0;4
7d88jiEGBf7_9fgsWJW5hQ;Jasbir S.;Chicago, IL;December 2006;15;56;1;95;69;94;22;0;1
5MI-yPWJ6E-Bgw-CZlFLJQ;T K.;Chicago, IL;June 2007;3;132;3;122;45;47;18;0;1
51-uEhsBjoLQwQ0iUmYlBg;Nikki The foodie L.;Chicago, IL;August 2007;136;217;6;300;143;91;82;0;14
9dKSjp8H27gbjnQrNnZ4Sg;Brianna isn't my real name..muahahhaha L.;Chicago, IL;January 2010;3;98;2;25;9;23;1;3;0
9CD_dAzM3tzccuhg29DCKg;Drucilla WWDJWSD? D.;Chicago, IL;August 2006;69;180;19;264;159;109;58;2;6
1x-7w8NjfzK9HTVuQUZ41w;Danny C.;Bridgeview, IL;April 2010;8;5;0;3;1;3;7;6;0
6CB0ToWUZphb6HbLV_hxkQ;Sandy Sandra Dee D.;Chicago, IL;May 2006;2;81;8;73;21;25;7;0;0
1h1DD2hgfgud7V4NCE9mVg;J It's all about the rating distribution. N.;Vancouver, BC;March 2011;828;420;36;1528;1085;1044;1895;195;37
ag7Ktm1VZrOs5joNcq8E-A;Amy G.;Hudson, OH;January 2010;0;3;0;11;1;3;0;0;0
3kEC5LAFLMC03tfUqAeShw;Anna Marie C.;Los Angeles, CA;October 2011;30;15;0;4;0;0;0;14;1
21QDiOO3x_Fv5b0LK4P0Dg;Caesar R.;Brooklyn, NY;November 2006;598;587;19;825;616;269;213;47;13
_29BFUU1hQkOTyZMuuH5lg;Greg L.;Saint Louis, MO;November 2011;12;70;7;19;5;3;7;16;1
AcD8O5btWI7qfQN4J54OKQ;Jessie H.;Parkville, MD;October 2010;6;65;1;35;11;4;8;0;1
a0m4D5xU_MegRf0mQDBevg;Matthew H.;San Francisco, CA;July 2011;64;55;0;19;10;8;3;0;2
3KK7L2Q6NMfJA1Ky4Ntmdg;Ivy W.;Los Angeles, CA;August 2008;446;588;51;2317;2102;1895;670;8;69
5oQZbpVli6LetUh29pjYgA;Mike B.;Sacramento, CA;February 2008;14;163;2;116;43;43;19;0;2
9Lh5wLp5QwMiqTVegDMhKA;Rebekah W.;Seattle, WA;November 2007;30;100;5;176;103;40;32;0;0
8Aqr35f254lOeitNowt7ig;Katie Displaced Chicagoan/Official Michigander C.;Grand Rapids, MI;February 2008;175;237;14;502;306;283;223;4;7
77mJxwfYgEFLaDsuMn3S-Q;Vang Van H.;Atlanta, GA;February 2009;40;88;1;129;36;21;33;0;2
8wD7Ddf0WOIqS4d8BDpDoQ;Brian P.;Redmond, WA;July 2007;19;13;6;44;18;17;15;0;2
6D1uscmBTFOTVjAiPTCQIw;Janet Trixie C.;Seattle, WA;March 2009;2;26;1;21;11;9;4;2;0
4ULUWqda23gUl_VylJ2OAw;Vanessa That's the T N.;Anaheim, CA;December 2007;480;487;37;1269;1048;894;830;43;43
3Ro2We0Im20R9UcEYzFHew;dale d.;Cincinnati, OH;October 2008;0;48;5;38;14;18;1;0;0
4KE_2q5of4MvKbYiRtRCJg;Sandra C.;Chicago, IL;June 2011;0;2;0;2;0;0;0;0;0
3bgdik-q-76Gi10oUT4Neg;Heather TatyRihannAli H.;Washington, DC;October 2011;10;18;4;10;5;10;1;0;0
0rrTP09mildwd8K3No_TBw;Square P.;Walnut Creek, CA;June 2007;5;73;3;38;8;33;4;1;2
2AiT4fy69Lgd4bfvqIokbQ;Stephen S.;Milwaukee, WI;March 2008;1;179;48;135;45;83;5;0;2
2o_IZWYP1ZCDJGyCJK9cJw;Anne W.;Chicago, IL;October 2008;9;24;0;37;26;25;3;0;1
0RxRLXTOXW37tYIcco5dLQ;John O.;Grand Rapids, MI;July 2010;8;15;0;8;2;2;1;2;0
4EgkJZJJboI_fssQ8h69Ug;Zain M.;Sugar Land, TX;June 2009;6;6;0;4;3;0;2;3;0
0lAp8VoTQeK-EnpHsgOpKQ;Jennifer F.;San Francisco, CA;November 2006;13;45;1;29;21;7;4;0;0
_zvJ3-X4BKlL24zoduvodg;miss a.;Chicago, IL;July 2010;6;43;4;7;3;1;1;0;0
1XM-kPp37G3cs2JJAPORhw;Stephanie Thunder Boots K.;Chicago, IL;June 2006;44;174;30;311;127;75;76;0;4
9zK9ZYmGa0ciHf2NlucboQ;Joshua reviews are the disease and I am the cure M.;San Diego, CA;July 2006;191;1405;146;1214;543;748;176;21;19
6hm9XOFx7SJ2y-c9gLbpNA;Jann J.;Vero Beach, FL;February 2009;0;6;0;3;2;1;0;0;0
7Ngd-bJXkHuIzik_-WZqgw;Josh B.;Summit-University, St. Paul, MN;May 2012;0;5;0;1;0;1;1;1;0
29cMd3kgzjNJPEA4-UlLdA;Tj M.;Flanagan, IL;January 2012;1;102;8;22;4;3;0;0;0
77lef7kKkoOVupY-7AmieQ;jOanne The Vintage Lover A.;Las Vegas, NV;October 2009;144;280;21;512;311;238;156;72;12
4d4fknCJE98Gl1__DTOmSA;Pat M.;Montgomery, IL;August 2007;2;5;0;2;2;0;0;1;0
2yzLJDjFpyal238EXzVrsw;Jodi Do I have something in my teeth? G.;Dallas, TX;May 2010;111;153;11;177;95;86;89;105;8
2goMhpVGORL1BpPnKLEmoQ;Carissa O.;Cedar Rapids, IA;December 2008;1;18;7;14;5;1;0;0;0
A8pZPcS2uhtoTL626uccIQ;Chevet' chacha mamasita L.;Chicago, IL;May 2007;0;13;1;14;2;4;1;0;0
71w8Y2zQj9IK_x6zS7iOaw;S. No news is good news K.;Amsterdam, Noord-Holland;March 2007;4;94;13;50;51;40;24;1;3
7TQqmcHJ_5EdmnS399RVMA;Alexandra Queen Bee G.;Miami, FL;August 2010;0;24;1;3;2;0;1;0;0
0vgje_Rk-iGizQiNbsAyHA;Yuna D.;Syosset, NY;July 2010;82;161;17;92;37;40;49;3;3
1YZ0wUpBZPEYHXUsQAjF4g;Jana Janamaus S.;Smyrna, GA;June 2010;32;71;7;173;42;29;24;0;3
5uDcj_yjLaxNfcJ_vHKslA;Keyth E. Nigma D.;White Plains, NY;May 2010;0;62;2;12;4;7;3;0;0
5hEEQA525B6MxPOzKTjHXA;Krystle H.;Lake Geneva, WI;July 2011;7;50;14;20;4;8;2;1;0
80ZlQLbFq0Nb5q3S0AnLcw;Bernadette N.;Annapolis, MD;May 2008;17;88;10;142;51;44;21;0;5
0Igx-a1wAstiBDerGxXk2A;Jen blathering L.;New Orleans, LA;January 2009;219;917;302;2529;1549;883;1000;39;38
apH-zpPZLpr6PTZ84vzklw;Scott S.;San Francisco, CA;July 2007;118;419;75;1195;865;523;631;0;18
8rDSoS5wW7SVmMtCgHlyxA;Brian E.;Oakley, CA;February 2010;2;10;1;1;0;0;0;0;0
08mOpJRCpZe3D8UHszP4FA;Ann L.;Fremont, CA;January 2006;461;2257;301;7011;4121;1704;1473;830;137
a4seSZMF9QxPBGAJ9MjaPw;Stephanie HUZZAH! L.;Chicago, IL;August 2008;193;642;11;705;261;321;127;134;17
77sBf7U2Heve6AI4Gd0qyg;Ayumi K.;Tempe, AZ;September 2009;11;59;5;85;49;42;9;0;2
ARicQO-ddGmGpFSNxDb4-g;Terisha M.;Portland, OR;December 2010;9;6;0;1;0;0;0;0;0
a1KncIUICFI3TMoO6u8RaA;Jenn L.;Chicago, IL;July 2009;0;14;1;2;1;7;0;1;0
3XlNGBPgIbRInaeMqdpbKA;Jessie the3rd A.;Vancouver, BC;September 2010;5;3;0;3;0;0;0;0;0
2gYo4dVrXJEg6myWHhJEWg;Dylan EXCELSIOR C.;New York, NY;May 2010;9;10;0;5;1;0;0;0;0
40xJYUtu9Dm7yHl2nshGXw;Cynthia ..oh, Michael Phelps... R.;Washington, DC;November 2008;7;32;3;85;85;100;33;0;3
5x8cFwp_IFqQ0-XUws-W1g;Matt E.;Grand Rapids, MI;September 2010;14;19;2;4;5;5;0;5;0
584nENSItMNDEY12cfysJw;Heather SLCLunches K.;Salt Lake City, UT;October 2010;40;50;5;95;38;10;27;12;5
9SpIJmgWjJzaaOZfy-TVYA;Phoebe T.;Atlanta, GA;March 2010;21;307;25;176;43;43;34;0;7
2uaD3oqEwLdPdlfPJNG0gw;Tasha Keeping It Classy A.;Atlanta, GA;February 2008;43;171;23;124;54;46;33;19;4
0KyahIxmnL-pBXgDTa2krA;Eliz O.;Edwardsville, IL;November 2007;10;81;23;148;59;45;23;0;0
3u6hFiOM0lwGGHS0EcgUnQ;Magma L.;Austin, TX;July 2010;0;16;2;5;2;1;0;0;0
5IPVH8EOsweEt8WE_WhO_A;Gary B.;NY;February 2007;1;104;8;97;50;20;3;0;0
1sOKWGuzzMeDTrbVZ8aIfQ;Rachel Tica S.;Frederick, MD;December 2010;226;99;17;47;12;18;9;265;2
97-g6X50E_XwTugGfgPe1g;Conrad M.;Dublin, CA;July 2012;3;2;0;1;1;2;0;0;0
1GOtJ3dMhM9Oh2schwwjFQ;Vivien S.;San Francisco, CA;June 2011;53;62;0;28;4;1;5;1;1
Atkw1FSk1lNhcg8vfhP5Wg;Kristin Laissez les bon temps rouler F.;Atlanta, GA;January 2009;30;210;20;142;49;31;35;0;3
1uys55OaSi9WMZyP-N_CSw;Riccardo Ricochet Ricky S.;New York, NY;June 2010;5;161;26;73;36;23;10;30;1
77FGzEvzYl4YJiiOEelxNA;Diana C.;Brooklyn, NY;April 2009;68;218;6;240;93;117;54;21;15
98fr20QHtwNnF8o2qCj4mg;Deborah H.;Elgin, IL;May 2009;0;11;1;3;0;0;0;0;0
0G-QF457q_0Z_jKqh6xWiA;Joi Yelper Darling B.;New Orleans, LA;March 2008;2632;1010;95;7951;6247;4981;9235;321;311
3gE3_MDUsCg-Tay4t1R5nA;Penny Ketchup Fascist and Bacon Czar S.;Lakewood, OH;June 2007;249;501;40;2403;1929;1703;1494;50;43
47jYU6CunkW--4S9vYqyYg;Helen MissMelon F.;San Francisco, CA;August 2006;254;359;15;723;536;416;282;94;26
1NhcboU6heGfgzXcmJQx0Q;Anne newyorkannie H.;Manhattan, NY;July 2008;50;186;7;235;128;48;30;6;6
0KGeGhJBRaLXTHgkvaLglg;Gina H.;San Antonio, TX;July 2011;2;5;0;4;4;2;0;0;0
7ZY6LF-Nz6mHpM4RUg2e3g;Neil Neeho L.;Osseo, MN;March 2010;9;11;2;16;3;6;1;35;0
4LYeXFZglcjF24D0u9hfMQ;Taylor H.;Washington, DC;April 2010;53;27;0;10;1;1;0;0;0
6rvaULevZEp2OM_b7cxFeg;Michelle I don't know Ka-ra-te but I know Ka-ray-zay P.;Los Angeles, CA;June 2008;527;452;66;2228;1889;1636;1968;153;47
_xvKNqiwgA9S5vBKlC_xNA;Sarah with an H M.;Chicago, IL;June 2008;45;70;0;98;71;42;18;0;0
_v1mbSKS5ZpB-LK9H1taIw;steven c.;Atlanta, GA;May 2008;17;70;2;45;28;18;20;0;2
0dAclgpNIO90XCNwplkhmw;sj c.;Reno, NV;January 2009;46;182;21;453;161;157;62;0;7
52KVUDRffuqirJDVU9mrLQ;Thomas S.;San Francisco, CA;February 2011;0;5;0;3;1;1;0;0;0
3HwuU-XVqLJMtIvHK-EdDg;Alice Food Snob K.;Los Angeles, CA;February 2007;85;168;2;242;141;114;3;0;8
2ALy0Qjcv_J285NGRT_nZg;Brian K.;San Diego, CA;March 2007;402;1098;66;5140;4171;4127;4592;3;69
7D_hSShIHD9MMFYGJCi8rg;Emily C.;Denver, CO;January 2008;18;143;6;101;63;49;38;0;1
1UCpXJGeBxtseDtuDp5tQA;Janee' I know a few things...... G.;Algonquin, IL;February 2010;11;26;7;28;8;12;10;0;0
9ALVNSHgqSr4CYt6ArJpFw;Zurii Creole Queen Zee M.;Las Vegas, NV;March 2006;36;14;0;21;15;9;13;0;3
7NV6kcM2Mq5qY1drWD7LIg;Barry life is good W.;Playa del Rey, CA;June 2008;3029;734;110;9475;8933;7651;14320;123;240
6U34Ogqz12D_re23DtQqZg;Justin TV K.;Chicago, IL;October 2006;111;71;5;141;59;35;25;9;2
6OQv7ygIsV5r2OVyAqVs-w;Erin W.;Seattle, WA;June 2007;38;108;10;258;101;114;69;1;8
_lksw3pqNqva4TEEsN3aNQ;Mari K.;Chicago, IL;April 2007;20;52;5;72;39;59;17;0;1
67nV1_Gci6Mhwhnwspeuyw;alex Flex h.;Seattle, WA;October 2007;61;65;4;90;57;54;52;0;3
0gNrgNzTRZvgCfVLc932og;Lesley S.;Chicago, IL;April 2008;41;179;7;126;83;94;68;0;14
0qQI-n_ZfrwBewAgr1Nt8g;Jenny most useful reviews are under 3 stars K.;Los Angeles, CA;May 2008;447;834;58;2474;1947;1785;1271;0;30
8hXB3U6KiLyoYGTVbPu2Gw;Erica K.;Los Angeles, CA;April 2007;2;12;0;16;11;0;1;1;0
_6Z3vtliNiYytsD9JzvuMg;Andie S.;Santa Cruz, CA;December 2009;7;16;2;7;1;2;0;0;0
7FsN3uhzflgi8vx8ifuO9Q;Liz C.;Corona del Mar, CA;August 2010;3;8;1;3;0;0;0;8;0
5GGnAjyhdQy8FG3ONlu2fA;alex d.;Toledo, OH;February 2009;2;15;0;7;4;2;0;0;0
5M5UqgnlD7tm3APgaWNJnQ;Rahul Jaundice G.;Chicago, IL;February 2011;5;21;0;7;4;2;1;3;0
A3Rahgq3ufx81IjbEfAbGg;Valerie The Yelp Whisperer W.;Portland, OR;March 2011;182;396;14;405;162;112;231;38;10
6IYHNjQbmjAlWi3U14EgzA;Matt R.;East Lansing, MI;September 2007;71;168;57;189;109;112;69;0;6
8dRqyhU4JVGdDVGyssoKFA;Nicole C.;Chicago, IL;February 2012;0;3;0;1;0;0;0;0;0
a8lVx7eUfdU9z55ypcCwbQ;John D.;Ballwin, MO;February 2010;74;254;27;269;187;136;246;38;6
9k-MhpF0ywckWtxJVI7DCg;Kim J.;Palos Verdes Peninsula, CA;September 2010;0;3;1;1;0;0;0;0;0
2_QTXPYWwND440rZTW0mZg;Grace nuprins L.;Glenview, IL;January 2009;51;245;17;170;82;83;34;11;3
4S-9mdOHcj_dqCTgBV5u4g;Julia D.;San Francisco, CA;July 2010;8;4;1;11;4;3;0;0;1
6dpK66Y1aQne--Zmw5xEcw;Isaac Octopussy H.;Oakland, CA;February 2009;20;106;9;209;128;132;58;4;1
ACUVZ4SiN0gni7dzVDm9EQ;Tiffany Ladyhawk N.;Denver, CO;March 2007;4316;1516;133;14468;13252;8487;10478;333;452
-9zx8VVnRzW5I0YEDjQ6DQ;Teresa M.;Dearborn Heights, MI;April 2009;1;5;0;9;5;3;2;0;0
20qXp8rickwwmPFsmoifWA;Foodie S.;Chicago, IL;July 2010;2;37;1;38;2;7;3;17;0
4ssDCBvb9LC2cMpWxjhpRQ;Paul Pablo S.;Orland Park, IL;November 2008;0;185;26;126;32;24;4;3;2
1OKbpS-ky97DHq4z3raX1w;Jeff A.;Lakewood, CA;April 2011;0;4;0;0;0;0;0;0;0
1KsFkm-Zvk-V2Gv5YF0rtw;Andy Andeezy U.;San Diego, CA;February 2008;227;130;10;304;292;277;254;121;6
2TN-jjYg98_cPNft8OJHCw;Christine The Yelp-A-Holic G.;San Francisco, CA;August 2006;188;378;5;1009;900;654;481;0;19
aVqAmA3PSQo1ygVB4MhjeA;Gini mockbird R.;Friendswood, TX;January 2008;54;109;23;240;174;57;52;0;5
5FVsOnUPLRMKfGF1fZSrvg;Sonny S.;Sepulveda, CA;August 2010;8;32;0;34;10;20;1;0;3
3vTrJ6BybKpsv1vp0Hgk9Q;Brenda M.;Clinton Township, MI;May 2011;2;53;1;18;2;2;1;0;0
adTtucGjUk4vHCXC6Vb4GQ;Jessica H.;Chicago, IL;July 2009;1;11;0;4;3;1;0;0;1
A5BT7xNNdmQ3MT2gUyD9Yw;Michelle M.;Chicago, IL;August 2006;0;17;2;19;10;5;3;0;1
Ai7ZSET9dbL-h1qUdcyC5Q;Carla Mistress Hammer L.;Miami, FL;December 2006;791;1146;316;5150;4105;2847;3581;5;88
7mdILTAwibC8sTEMw0PY2g;Jessica G.;Jacksonville, FL;May 2010;0;26;1;4;2;0;0;1;0
2DYPhbO2qQ81trXawviQiQ;Tom D.;Hawthorne, NJ;November 2010;9;13;0;11;1;10;0;0;0
_kHDqyetdG7FMWlkSdk3jg;Raviv B.;Marina del Rey, CA;July 2010;0;2;0;2;0;0;0;0;0
8S-b3yK01byugD8bvhgZDw;nate Scorro w.;Cleveland, OH;October 2009;0;18;1;1;1;2;0;1;0
a4WfbXMSmESZC2hAYQuXSQ;Christen cg g.;Seattle, WA;November 2008;47;115;3;91;34;24;11;73;1
auyqcQrzGMO8XsQW-DmF3A;Rachel A.;Chicago, IL;April 2008;9;22;0;11;4;1;1;0;0
_Koj-hfPoUaNVNEmmj6ExA;Ariza S.;Dallas, TX;March 2009;191;458;44;1097;616;516;283;2;20
6PEIKIibsT3NkG1THRfJPg;Danielle more valium popsicles please! C.;Chicago, IL;March 2007;325;478;86;1236;1159;779;1034;33;28
491Vx6yLLGLjLhJVntm-Sw;NOTORIOUS B.O.B what the f.;San Diego, CA;April 2009;1;7;0;5;1;5;1;0;0
a0_0bDmssaaxDlAJegdECA;Tanya T.;Batavia, IL;February 2011;1;1;0;0;0;0;0;0;0
AcGBRI0xZCuQ1Z85zFVLWw;Mia M.;Connersville, IN;July 2007;16;213;76;392;162;242;55;136;15
92rtlWxS2aOngzkKhi-OxQ;Queenie Ka-VeeN-nyE D.;Atlanta, GA;March 2011;46;158;43;200;62;90;19;70;2
5FzCmxMWFX9AKywDs0pCAg;Chris B.;South Burlington, VT;January 2009;1;27;1;29;6;5;7;0;1
1kJT3BKpYXByvCa9bnkCuA;Michelle MeeShell M.;Chicago, IL;October 2008;27;188;6;96;62;32;41;0;2
2p35UrsLuMspndW5lZjJgQ;Kim Mike Honcho G.;South Gate, CA;August 2009;132;436;57;1232;905;667;701;28;9
6wZAJTWpHzzh-I7heu6CQQ;Rebecca Swing Shift T.;Marina del Rey, CA;March 2007;112;166;2;245;114;56;69;28;3
_pigX6LYBwjoMzEQhWzKOA;Peter PVSB B.;Cincinnati, OH;May 2009;41;107;11;94;24;41;43;4;8
27d1brUbY_dU-I4KaBZ9Xw;Mark The Traveler E.;Katy, TX;March 2012;0;10;0;1;0;0;0;8;0
1L7GAHPqoamipAmnIhP6vg;Casey V.;Upland, CA;March 2011;2;15;2;1;1;2;3;0;0
9VDrCkfj0I_MDSDPgsPKFA;Glenn C.;Pittsburgh, PA;December 2008;105;51;3;144;40;21;56;10;3
1qgk1_PH3nCfD8pzpS_dUQ;C C.;Washington, DC;August 2008;0;25;0;8;2;7;0;0;0
8F22Py8FMNXCNcvRN6RWuQ;Ali ill pull out O.;Chicago, IL;January 2008;31;143;19;191;115;65;17;0;4
1ziEzn7BoXTfOQ4YBkdz1Q;Christine the strawberry girl S.;Carlsbad, CA;May 2008;84;199;18;333;142;68;79;127;3
7sAkIM47_LE99Hyg5lwdrg;A L.;San Francisco, CA;July 2007;8;223;23;167;54;30;15;0;0
atNPQPnWjmP8lGSc6M9KzQ;Loretta b.;San Jose, CA;May 2011;0;53;0;14;7;3;0;0;0
8iVLoRtV4yNGlM4nEtU-Fg;Jo T.;Scottsdale, AZ;May 2010;20;61;2;48;13;15;4;2;0
2N5dWY1WGeXM0tIEFu8vBg;Sarah M.;Chicago, IL;May 2010;1;4;0;5;4;0;0;0;0
5QrgnLkqhduFMKfm66Aqog;Jessie mae B.;Chicago, IL;October 2006;162;234;28;668;619;508;874;0;14
-7uXg0Uxc7rjZngoP-Z70Q;lisa p.;Troy, MI;October 2007;38;7;0;4;1;0;1;11;0
3mtC4cXlLmUHw6x2e4zF6A;Mischa I.;Boston, MA;October 2005;10;81;20;76;38;21;18;0;0
9NDGZrebcDuvDSUa725DPg;Audrey J.;Washington, DC;December 2008;11;8;0;2;5;0;1;0;0
7GMyQL5Zqu6zO5fU_zzclw;Seanne C.;Fort Lauderdale, FL;March 2011;4;22;0;4;3;3;0;0;0
48w8IAwfeATiR3rfuH6ouw;Michelle L.;Livingston, NJ;April 2009;69;212;31;242;78;68;57;0;5
1eOJSCb2aDQakloIzVqiYg;Michael L.;Colton, CA;April 2011;25;82;12;28;8;15;32;586;0
1iJ4HoDOGSeIdyZQG6Qzww;Michael Boo Boo S.;St. Joseph, MI;September 2009;207;192;83;342;131;94;57;51;4
aDlwg8N82TY66pSo1eFhkA;Shawn A.;Astoria, NY;May 2009;106;799;95;1240;950;1559;341;0;52
2L-23vsdN1VWlyI58xwaPQ;Brian TexasBrian M.;TX;January 2007;17;173;38;256;134;117;30;0;1
5ZLmqYMShycauR7FAWts-A;Marilou genki-ster A.;Fremont, CA;July 2008;154;128;2;152;68;79;52;1;7
47oIw-CN1guUKx2_vUdsgw;Stephanie S.;Maplewood, MO;February 2008;65;697;94;347;122;181;2077;114;46
ANSSxjj2rsfU90YGHKmV1A;Krutic Hot Fuzz A.;Tampa, FL;June 2007;13;26;4;52;32;37;23;0;1
0SJhAoJnQjRb8I8Mc6cKUg;Sam H.;ETOBICOKE, ON;August 2010;0;12;0;4;4;0;0;0;1
1gEx8Si6rkStWBp_IXnGCw;Brian K.;Charlotte, NC;January 2011;70;459;65;626;501;243;106;34;6
aDQU0LzKWJM4LftlHfBxrw;Kristina neen A.;Grosse Pointe, MI;June 2010;7;43;1;34;16;10;7;0;3
3786zBeN0bNPFUa_M2ldVw;Robin B.;Astoria, NY;June 2010;0;10;0;2;1;1;1;0;0
1oesrOIBYtaJUr2Ug5aioQ;Jill sexytime explosion K.;Washington, DC;August 2005;425;299;22;1123;909;375;755;8;48
5qCJ_yMug7EWLNiEQPhcEg;Fulgencio M.;Chicago, IL;October 2009;91;48;2;212;257;606;66;0;24
Al415rwz1K-hmSDM7CjGbQ;Lisa about to call the paparazzi on herself C.;Chicago, IL;July 2010;64;113;8;238;171;180;107;0;6
9OHb0MKXwB-_B0ZIV9hRPQ;Keith tampled by lambs and pecked by the dove A.;Wilmette, IL;November 2009;25;413;3;163;71;46;30;12;8
9__ZKZRvQqZNsQOIefnoRQ;Linda Z.;Santa Clara, CA;May 2010;1;7;1;10;2;1;0;0;1
2VtTgfomq-rlF7PJSXCxYg;Katie R.;Chicago, IL;September 2007;7;153;0;98;32;29;16;0;2
0MFR6Su_osQ2h8mkNu4sPg;Nishan Back with a Vengeance K.;Washington, DC;April 2005;64;125;51;233;162;23;46;0;4
1lDD944Akm-u69S_tAw1qg;kahee willis y.;New York, NY;March 2009;44;155;11;1303;1161;798;40;2;6
6vQDm-sVmd0etiGQSg8hOg;Tobia C.;Somerville, MA;January 2006;47;100;11;92;41;40;26;0;3
5lW6PoADcbrLHSQKjfQlLw;Sabrina G.;San Diego, CA;February 2008;160;65;4;76;56;25;19;0;2
2iExWBRJmybNnqEtNo0wGg;Tina C.;Chicago, IL;March 2008;0;12;3;30;8;3;0;0;0
73DZUFYAXuycbJ_eEAox1Q;Bradley The Yelp Whisperer N.;Missoula, MT;September 2009;609;620;114;6074;5471;4421;9461;0;149
5l6csJmi1FX17oHuufivoQ;Jan C.;Los Gatos, CA;November 2008;0;21;1;12;6;2;1;8;0
7fpz-KTsgEhFS72o4F2sFQ;Stephanie H.;San Diego, CA;June 2009;34;107;1;164;57;40;18;1;7
9KIPXfx757As4CFAh1EZVg;Leanne V.;San Francisco, CA;March 2007;141;309;22;664;430;453;297;4;28
2yYaGObgLSkR-ogJcqQXuA;Steve K.;Brookfield, WI;December 2010;1;22;1;19;2;2;0;0;0
6vGNrahW22kFGWCSeVzH4w;C T.;Los Angeles, CA;November 2007;47;216;2;131;94;63;32;12;0
3kO76pN4kQLFl2bTMVO_Xw;Dan The Man Dan P.;San Antonio, TX;March 2010;2;7;0;0;0;5;0;0;0
4_tgbqJjhewprY1yLxBdyg;Alex G.;Chicago, IL;April 2009;1;24;0;19;5;11;1;0;0
ACWOgc1wcCzwewO30mE5zA;katayoon katy n.;Los Angeles, CA;April 2009;0;9;0;9;0;0;0;0;0
6kpaZie5whA7tQ6tMb1HOQ;Rebecca H.;Chicago, IL;March 2009;71;68;3;176;115;72;34;0;5
9jBxy-r-9BDdQ-k6eP66YA;Jordan The Dude Abides I.;Chicago, IL;August 2009;4;52;3;53;19;42;11;0;2
3tvHDIXJXfI1n_0US1y0Zg;Sam Abe Froman C.;Winfield, IL;November 2010;0;21;1;8;3;10;9;0;0
1wd0Xm7PebUxfexwLjHUtQ;I Q.;Chicago, IL;July 2005;7;612;473;354;84;92;4;0;4
05AhVJ9RsOhxuE1o0t7pIQ;Chris S.;Chicago, IL;March 2010;0;21;1;6;4;5;3;0;0
_68U0qQFLqBdjAAPgz3VuQ;J Hungry Fighter P.;De Pere, WI;January 2012;0;15;2;5;1;0;0;2;0
2vJ2e51kdbdAmAo_HTr4KQ;Charlotte Always Traveling W.;North York, ON;April 2011;34;178;20;461;321;260;132;21;5
5MCBLBxr10NLUKZ4AboAMg;Colleen döner keBAM! C.;Berlin;September 2006;4555;1859;189;23034;18032;16952;17909;745;556
9Xzm8xvRotEW8c1Tf-uRPw;Molly S.;Chicago, IL;April 2012;7;2;0;0;0;0;1;0;0
5If_q9sEMm-SNTljMw4myQ;Shane H.;Los Angeles, CA;November 2009;34;15;0;7;2;4;1;0;0
_crXbz-jmEjkyyT95SAwug;Kristen L.;Glenview, IL;July 2011;14;61;4;60;20;22;7;0;1
8NgW8Zc-99FgphEp90w93w;Yoyo M.;Chicago, IL;March 2010;5;25;1;31;12;9;3;0;1
8tqBzbiG17lSWiXZqx1kPA;Jacqui R.;Newnan, GA;March 2012;8;9;5;3;1;1;0;0;0
9leZnML_OdTBkXTHhhj9QA;Alyssa Aly BE B.;Berkeley, CA;January 2009;10;26;0;20;3;6;2;0;0
3zxy3LVBV3ttxoYbY4rQ8A;Farrah Fairy A.;Houston, TX;May 2008;2110;1011;151;9671;7581;5506;8337;174;397
9bLy4wY1JioaX9y19-3Ung;Paige H.;Chicago, IL;February 2011;0;12;0;10;2;2;0;0;0
7A96fbZNlUyciUFTmmWIpg;Bella I'm a cooking Machine E.;Chicago, IL;August 2006;106;192;19;560;291;238;306;0;23
76fiUrmpamt-wbm-Qo9CfQ;Jen City J T.;Chicago, IL;August 2009;37;77;2;97;42;36;24;162;3
_ubawFAszv3RFvFRUOGIyw;Angela Lets do a Shot! J.;Collingswood, NJ;January 2010;110;183;10;288;220;129;166;96;12
aNvFz_8uLyAbNznANN7k9A;KC K.;Austin, TX;December 2008;7;28;1;14;3;1;2;0;0
