date;reviewID;reviewerID;reviewContent;rating;usefulCount;coolCount;funnyCount;fake;hotelID
12/6/2011;f5_auCubWESsow9LGDmj3w;bnwisSoPpSmdYmgamS_MaA;"Right off the magnificent mile, cheap, but seriously outdated. Friends stayed in the room next to the fire escape, and they heard every time someone used it. Our room was bigger, a bit ifs better view but the windows are extremely drafty. Took forever for the heat to kick in. Elevator shook the whole way up & is tiny!  Front desk staff wasn't very patient & I have no idea where my car had been parked for the night.";3;0;0;0;Y;33Xc1Bk_gkSY5xb2doQ7Ng
7/20/2011;7uAeqbZn_uQvE8_lM_RzOg;ZLczJE0VWV4ooB1xyI6FgA;"This is absolutely worst hotel. The rating seem like they are being faked by people who work there. It's a good location but not worth the work it needs. Real photos are on the facebook page Tremont Hotel Chicago- Worst place to stay. Look at recent photos from my stay here: https://picasaweb.google…";1;0;0;0;Y;33Xc1Bk_gkSY5xb2doQ7Ng
12/1/2010;W-BMUvbq8_Uo1-Cr_74zuw;bPQnfejsGAmSA8rPzLDAYg;"We booked a room at the Tremont through PriceLine. Our room faced the John Hancock Tower. We enjoyed the stay. I would book another room there. I liked the location. The staff was very helpful, the room was clean and nice. There weren't a lot of amenities, but I didn't need them. We were here on a business trip and this hotel was perfect for us.";3;0;0;0;Y;33Xc1Bk_gkSY5xb2doQ7Ng
10/22/2010;30EnI9tqg55A0SR14mN5uw;tl66bP4f54nqJUMJGiDRrA;"Just getting back from Chicago! My second time, I love Chicago. Definitely, go on the Architecture Tour at Navy Pier, it's a 5-star!! The moment I saw the river i fell in love with Chicago :) The Tremont, it was mediocre. We got a good deal on the price, so we can't complain. Which may be why our king size bed was out-dated, not the luxury pillow top style. And no screens on the windows, which you had to open. But like I said, it's not to complain. Just simply my opinion, so you are informed, in the event these features mentioned are your deal breakers! The week we were there, was mid 60's, beautiful. The lobby very cozy and nice but.....HOT, wow. The front desk gal, not so friendly or enthusiastic but gets the job done and answers your questions accurately. One elevator, slow and old, sometime we jumped in the service elevator haha. TV not too many channels, ESPN2 didn't have sound, not a big deal for me the boyfriend begs to differ. House cleaning did an excellent job everyday, much appreciated, always nice to come back to a clean and straightened room after a long day. The air conditioning didn't work and the only option was to open unscreened windows. Why? you ask......it's that time of year and they switched over to the heating system. This was the only downer, everything else we could roll with. With that being said.....if the price is right we would stay their again. It's in a excellent location. Ditka's restaurant is in the hotel, John Hancock building a half a block away, Mag Mile half block, everything else is a cheap taxi ride away a $10-$12 taxi ride hear in Seattle only cost $6.";3;0;0;0;Y;33Xc1Bk_gkSY5xb2doQ7Ng
6/12/2012;HSWF4_UvZyt-m2iJa-Jixg;Rs_VMM9P-4HGlFI9iArQhw;"After reading previous reviews I had to see this place. After coming into Chicago for a night I went to take a tour of the rooms. It was absolutely horrible. My friend and I left to have a few drinks only then could I bring myself to say we should stay there. $55 was reasonable which left me a few hundred more to spend out for the night.  When I came in a 3:30 AM I decided to take a look at the other floors and the roof. It was worth the experience the views are amazing and if you are a fan of history this place has it. In 1936 Serial Killer Robert Nixon killed one of his victims on the fifth floor of this hotel. The over night clerk says he isn't sure which room it happened in but room 515 is creepy. Since I know the murder took place on the fifth floor that could be the spot. I did drop my toothbrush on the floor so it was lost forever and yes it smells and yes the walls are cracked and crumbling but to be in the heart of the city for that cheap of a price was well worth it. We were on 16th floor and the other people there were Belgians who stay there every year when they come to town. I really enjoyed the experience but was very happy to take a hot Shower somewhere else the next day...";4;0;0;0;Y;tQfLGoolUMu2J0igcWcoZg
3/3/2011;W5j5ekartcHT_h_Rd91rjw;tzVJQpmuSJWqXVE8Af-LiQ;"I want to overdose in this hotel and go out full blown rock n roll style";5;0;0;0;Y;tQfLGoolUMu2J0igcWcoZg
2/11/2010;ahaEvojVcCZTHmyh9RJjHw;sUYSQj5ImJwa4ZTzIdLzZw;"Here's the deal. If you want a cheap hotel in Chicago you CAN find a nice one and avoid this joint. Go to Hotwire and get a room in a very nice downtown Chicago hotel for $60...only a few dollars more.";1;0;0;0;Y;tQfLGoolUMu2J0igcWcoZg
7/9/2012;PnI-RpOGCa3crj;1LaQbNugOX3AAXEmw0gQzg;"We stayed here on July 5th 2012. I found a good deal on Southwest airlines .com very surprised to only pay 89 bucks. On thing about Chicago is the parking we had to pay 55 bucks. It was valet with in and out privileges. The Rush street area was lively at night allot of restaurant's and bars all pretty pricy but within walking distance. The shops on Michigan ave are about .10 mile to 1/2 mile walk. The staff was very nice and helpfull. If you are lucky like we were you may see a famous person ask the valet at this place to park there car. We saw Brian Urlacler and his girlfriend Jenny McCarty walk right infrount of us. Avoid Jilly's on rush if it is hot NO AC.";5;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
9/25/2012;jVTHRCHuWenCneyMy8pXOQ;C8O1aX5xJ57GzVVbDaXNfg;"Nice hotel, its a little on the older side, but they keep it very clean and the staff is extra friendly.  I was especially impressed by the door men and bell-hops.  They were not looking for tips, which actually incited me to tip higher ;) Also the house keepers were very accommodating and even checked up on us to see if we needed anything.  We were very impressed by their staff.";4;1;1;0;N;rpP9iZsT3NC-Z4pUtQGoiA
9/10/2012;sPE2C8sMBo2GJjSv1XIcuQ;WedxYIj4FgeJspBkGZMh7A;"Stayed here in August 2012 for 3 nights following a conference. Great location and friendly, helpful staff. Comfortable room, good bath amenities, but it is clearly time to renovate the rooms.";4;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
9/3/2012;bwDh9O9CTKqPw0nHDgDw-Q;gFugBMLclUQlXvDGt9MMQQ;"This hotel is in a fabulous location - many restaurants and bars, tons of shopping including the ones on Michigan Ave are all a short walk away.  Room was fairly spacious, and the hotel staff was friendly, especially the doorman and staff outside.";4;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
6/13/2011;-7ik20gkTrEIQbtJ9OOcYw;1dFC0YhcvFu1ibPVYTkEfA;"Sutton Place in the Right Place: Being Chicago suburbanites, we had decided to ""vacation"" in Chicago for an evening. We looked for a hotel that would allow us to be close to the things we wanted to enjoy and The Sutton Place Hotel had the right location. (Be sure to check for specials and consider the different types of rooms. The prices vary widely.) Our first impression as we checked in was that the lobby was dark and the staff was unfriendly. Once we got to the room, things were much better. (The elevator was one of the fastest I have ever ridden.) The Deluxe King Room was spacious and had a nice view of Rush St. The bathroom was huge for a hotel. The tub was big enough for two! The room included a nice sound system with a CD player and a few CDs. Unfortunately the CDs had seen better days and there was a lot of skipping. The location of this hotel is great if you want to experience Rush St. with a minimum of travel. We went to dinner at Gibsons, had drinks at Dublin's Pub, and listened to jazz at The Back Room without walking more than a half block. Many drinks later we retired for the evening. A soak in the tub was a perfect way to wind down. The bed was comfortable and the pillows were fluffy. The A/C was very quiet, but effective at keeping the room cool. In the morning we went to The Original Pancake House which is right across the street. The apple pancake was delicious! Once again, the location of this hotel was our primary reason for choosing it. As we checked out after a wonderful stay, we were surprised by the steep cost of valet parking. I thought that $40/day for a guest of the hotel was a little steep. Overall we enjoyed our stay and will definitely keep Sutton Place in mind for our next trip to Rush St.";4;4;2;0;N;rpP9iZsT3NC-Z4pUtQGoiA
4/17/2011;EnUvlaimkOw0y8szNeaC3Q;y3IH1jtMxGkSvZYnCnh5Yg;"Overall, nice room but with some quirks. I checked in to this hotel for a 8 night stay. When I got to the front desk, they didn't have my reservation. Great. Luckily, I had my Expedia confirmation page and everything was squared away. My room was on the 6th floor and had a view of nothing great, just the nearby neighborhood of condos and Rush St. below. The room was pretty spacious. It had a decent size closet, king size bed, desk, dresser with TV on top, mini bar, and a lounge chair with an ottoman. Closet had an extra pillow, lots of hangers, and laundry bags. The bathroom was very nice. It had 1 sink, a toilet (yes, obvious), a shower, and a separate bath tub. They had a lot of towels in there and also a terry cloth robe for use. There was also shampoo, conditioner, shower gel, body lotion, and 2 different bars of soap (one was aloe and the other was oatmeal I think). The maid was always good about replenishing the supply of bath goodies everyday. I liked that. They also had a hair drier for guest use. Wi-fi is not free and there is a daily rate. However, you can get free internet just by signing up as a member of the Sutton Hotel hotels. Signing up to be a member is free and you can do this on their website. When I was setting up my laptop, I called down to the front desk and told them I had a membership and they gave me the code for the Wi-fi. Pretty simple. Maid service was great here. They always did my room in a timely manner, did the bed, put fresh towels, and refilled on the bath goodies. Fantastic! So with the above, I would have given this place 4 stars but not everything was that great. I had a huge issue with the bedding. The bedding consisted of 4 huge pillows (awesome), a mattress cover, and a thin comforter. Where were the rest of the sheets? During my stay, Chicago was in the 40's to the 50's at night, and I had a hard time sleeping because I was freezing my ass off. I had to get up and turn the heat up to 77 just to get comfortable enough to sleep. Another issue was the Wi-fi. It was very weak. I couldn't even load two pages simultaneously. Annoying. The shower in the bathroom was also an issue in that it leaked water. I'm not even sure from where it leaked, however the first time I used it and I got out, there was water that ran all over the floor and then on to the carpet at the bathroom doorway. From the stain on the carpet outside the bathroom door, I could see that I wasn't the first guest that had this issue. I used the shower only once because of this and just stuck to baths (which isn't bad) the rest of my stay. Location was pretty good. It was in between 2 Red line stations so it was easy to get on the L and go around the city. It's also fairly close to the John Hancock Observatory and the shops on Michigan Ave. Overall, it was a good value when booking through Expedia in advance. Can't say I would stay here again though.";3;4;1;0;N;rpP9iZsT3NC-Z4pUtQGoiA
5/9/2011;OfOBRfLMxle31WUEFDmt2A;aomkMAGFrL-gD6cqQjB4bw;"Pretty good location being in 'Viagra Triangle' - closing walking distance to Red Line subway, Lake Michigan and N Michigan/Oak shopping.  Hotel is pretty classy and service and decor is top-notch.  There are lots of bars, restaurants and shops nearby - most importantly: it's close to a few CVS/Walgreen's.  But - being in Viagra Triangle, nightlife nearby is mainly for old men and their mistresses.  Then again, I suppose my group wasn't exactly their main clientele. What's hot: - powerful showerheads - good for trying to wash the sins off your filthy body... I know what you have done... - free WiFi if you ask nicely or mention you're a Sutton Club member - got a corner suite facing Lake Michigan - was surprised to find some decent speakers, an amplifier and a DVD player attached to the CRT TV - fast elevators - staff was awesome - friendly, prompt and helpful - terry cloth bath robes What blows: - WiFi connection is extremely weak (at least on the 15th floor) - connection repeatedly dropped on my smartphone and was rocky at best on a laptop - I understood why they were so easily in giving us WiFi for free.  Do not even bother paying for it. - Complimentary ice delivery - there aren't ice machines on the floors, so they deliver it from downstairs.  First couple of times I called front desk, no ice arrived within 15 minutes.  First time, I walked down to grab my own ice... like a peasant.  Second time, I complained to front desk about the '5 minute' promise.  After that - all ice deliveries were at my room lickety-split.  Sorry to be a bitch about this - but when you're an alcoholic, you abhor waiting for ice. Overall - a good hotel with great service overall.  Just give me better WiFi and don't make me wait for ice again.";3;2;0;3;N;rpP9iZsT3NC-Z4pUtQGoiA
10/30/2008;BcO-WjjIcdCDvNqpcYj9wg;rQrqrb5dFztAeFYwyqbygA;"Sorry... I am a total hotel snob. This is an ok place. The best thing about it is the location. The beds are comfortable, but not like Westin's heavenly bed. The mattresses have to be replaced, as they are just too soft. The lobby is tiny and cramped. The bathrooms are big, but need serious updating. The rooms are actually quite large and there was a great view of Barney's. It made me smile. Toiletries are ehhh... although their oatmeal soap is scented with rose oil (I think), which is quite lovely. Lots of hot water. Good shower water pressure. Fresh orchids in the bathroom... my favorite. Overall, I think this place needs a major facelift. But the location is fantastic and the people who work here are very nice and cheerful.";3;4;3;3;N;rpP9iZsT3NC-Z4pUtQGoiA
8/29/2009;Dmubly5e;QjNjVF-ZdWr-P4zUzXwpVA;"We had spent 8 days and 7 nights here at this very peaceful, courteous and tranquil hotel and would probably come back to it the next time we're in town. I'd recommend this place to anyone who wanted a nice mix of people watching but a nice quiet bed to lay their head down on afterwards. Located right by Morton's, Carmine's and Jilly's, it's the perfect place to grab a martini, a nice meal and watch people pass by under the canopies. The staff here are tremendously friendly and really go out of their way to accommodate you. The first night I went on a frantic search looking for the ice machine which I'm used to be in a private room in the corner but after a walk up and down the hall, I finally called the front desk inquiring where such a thing was. Apparently, they really value their quiet here at Sutton Place and room service brings up anything you need at any hour. That a little odd to me but I did notice there was a lack of drunken loud parties, walls thumping and loud music in general which was a plus. The room was comfortable, spacious, had a great view and it was easy to sleep like a baby here. The king size bed was like that of fairy tales and the goose down pillows literally cradled my head. Mmmmm...10 hours of sleep. The bathroom was spacious, full of wonderful bath gels and just right for the business traveler or the leisurely weekend getaway. I'll admit that I'm more of a fan of the Fairmont but it was still lovely for what I consider a boutique hotel.";4;2;1;1;N;rpP9iZsT3NC-Z4pUtQGoiA
4/12/2010;uRQqyqZc8Wrrz9DmXQ1p0w;bcHgPhn8sgmgMR-IkmL0Jw;"Great stay! Big rooms, nice bathroom, and good service. I did find it a little weird that the 'fitness suite' is nothing more than a converted room with some machines--but they have an elliptical, 2 treadmills and a few weights so it's not bad, just weird. Would definitely recommend, and would definitely stay there next time we're in Chicago.";5;4;1;0;N;rpP9iZsT3NC-Z4pUtQGoiA
6/4/2010;lpp6uEsh-6YP9KnaogXSgA;iV53zjVVdILWQjmLpp_S5A;"Stayed here for a conference recently, and although the hotel was okay, it's really not so great for business travelers. Internet was $9.95/day and a pain to deal with. I was told, upon check in, that because of the way I'd booked the room, the internet was included in the price of my stay. But, lo and behold, the charges were on my bill when it came check out time. And I had to argue with the front desk staff to get it taken off, and they acted like they were doing me a big favor. Also, the last day of my stay, the wireless was ""unavailable"" and there was no one onsite who knew what to do to fix it. The # of channels available on the cable TV selection was pretty lame. And like others said, the sheets kept coming off the bed, which was pretty annoying. The good points about this hotel is that the staff (aside from the whole internet debacle) was very accomodating and friendly and it was quiet (although the fact that I was on the 21st floor may have had something to do with the lack of street noise). It wasn't a horrible place to stay, but I wouldn't stay there again. There are much better places in Chicago to stay for the same price. Oh well, now I know...";3;1;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
4/28/2007;lfRgaEk9qjfwObkfyscV0Q;_lksw3pqNqva4TEEsN3aNQ;"Renovation: the process of restoring or improving a structure. Whether it's a simple update or a luxurious ""dream spa,"" The bathrooms here scream help!......... Where is the gay extreme makeover team when you need them? What can I say: Im a hotel snob too!";3;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
8/7/2006;a2OTbFt5YqxNHO8fEMLEXA;hxp8KDdGrvEkjNC6LdMqXQ;"For a hotel snob like me, I actually couldn't find much to complain about in this hotel. Rooms are clean and comfortable. Plenty of space, iron in each room (I hate when I have to call and ask for an iron). Bathroom was clean a little outdated, but not too bad. The staff is friendly, nice and accommodating. The fitness room is small - 2 treadmills a stairmaster, a couple of stationary bikes and one of those universal weight machines.";4;4;1;0;N;rpP9iZsT3NC-Z4pUtQGoiA
8/11/2011;T8jCHeX2qH7O6pbQfqQhog;jpYxJpu3AXPoHZXlSL47fw;"Poorly organized, ineffective front desk which left my step-brother on a couch the night before his wedding. As for our room, we were promised it would be ready at 12, but it was still not ready at 3:15, and there were 5 of us getting ready in one hotel room for the 5pm wedding. There was no compensation for our inconvenience.";1;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
3/7/2008;I9OXqmlHvp;W8qnoNkjzZIA_NMrpWovFA;"Got cheep rates here at the last minute on one of the .com hotel sites.  The rooms were nice nothing amazing though but the location was great.  They concierge was helpful but we got some lip from one of the valets who said we couldn't bring in alcohol.  They were in the middle of some renovation so there was some construction but overall the place was clean and pleasant.  I would stay again if I get the same cheep rate.";4;2;2;2;N;rpP9iZsT3NC-Z4pUtQGoiA
2/21/2007;EDaJhv7559a1WzE45VPb1Q;EV4lrYaVff6QYrj_AXBY0g;"I love this hotel. The area is great! Cross the street is the best breakfast place.  It feels very 'private'.    Small lobby with the essentials.  The decor is very contemporary and stylish.  The bathroom...gorgeous.  Rooms are not huge but very comfortable. Downstairs there's a cool little spot for drinks. Plus you're within walking distance of some great little bars and restaurants.  Fun shopping as well.I definitely would stay there again.";4;2;2;0;N;rpP9iZsT3NC-Z4pUtQGoiA
2/21/2010;UYHxS9BAbWpCLQvSTBE3Mw;MdlhyRHSgv6ub0zW1vEZeA;"Small boutique hotel right in the middle of Rush Street. Whiskey bar is downstairs. I thought it would be noisy but it wasn't. Prada is across the street, Barney's down the street. Close to all the luxury shops and if you love shopping and night life, this place is in the right location.";3;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
12/4/2009;M5jG1bApVIN3iHeWmzL7Dw;8pcXgrZFHemdlPJLKN018Q;"We loved this hotel - location was great & got a really good deal on the rooms.  Check out the hotel's website because they may be offering some specials that are way cheaper than the other travel sites.  Front desk was accommodating - the power went out just as we were checking in so we had to wait about 10 mintues, but they gave us free internet for the inconvenience (and we weren't even upset about the wait).  It's right across from the famous Gibson's & there's a nice ""park"" area just across from the hotel where you can sit & get coffee in the morning & people watch.  We pretty much walked everywhere from the hotel, great view of the city, rooms were actually quite large & bed was very comfortable.   I'd definitely stay here again!!!!";5;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
10/2/2011;OW-QlpGcdMZLDdomJ3qQfg;zRibuP104c02M312q9ZiWA;"Really nice place, in a great area of shopping and good restaurants.  Very good attentive service.  Not your typical Sutton Place in other cities, maybe not as classic. Nice for a weekend stay.";4;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
8/20/2010;eIW4l1VWv-ProZgQE;cRpmb_ZHAfNOI8pSPk4Djg;"I hate places with all the add-on fees. Parking is $45 per day. Internet is $10 per day.  Want ice?  You can only get it thru room service, so get the tip money out. No vending machines.  Want coffee?  Call room service.  Fitted sheets would be nice - theirs keep coming off. I can go to a Hampton (or many others) and park for free, get free wi-fi, etc.  Just like the airlines, please just charge an honest fee and skip all these extra charges. Pluses:  good beds, large bathroom, staff was nice, very good location if you like the ""Viagra Triangle"" places.";2;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
7/28/2009;sePqY;ZsUjZ38i4MaMhLyMyCH-Hw;"I rented two rooms at this hotel last April when I had some girlfriends in town and we wanted a fun night out in the city. The location is the most attractive feature of this hotel. I agree with all the other reviewers who said the bathrooms need to be remodeled. The beds are not comfortable either and I agree the hotel should purchase new ones. The worst part was, even though I paid their ridiculously high rate for two rooms we could not get into our rooms until 3 hours after check-in! A huge pain when traveling with a group of women who want to get dressed for a night out. The hotel gave late check out to a hockey team in town to play the Black hawks so all their other guests checking in had to suffer. The lobby was filled with pissed off guests who felt that since they were not professional athletes their reservations were not important. I would not stay here again.";2;0;0;0;N;rpP9iZsT3NC-Z4pUtQGoiA
5/11/2012;gEKYY7KX2ZBkKo6ikvpW1w;wCgypXMTI97PLZBjIte41w;"I really enjoyed my stay at the Best Westerm Hawthorne Terrace.  The room was great, very clean and full of lots of amenities. Everyone that workers there is so nice, friendly and helpful. No matter what time of the day or night, I was always greeted with a welcome smile. Even when I booked my room, I felt that the clerk went above and beyond normal to get me a great room at a fair price.    So, if you are ever looking for a great place to stay in Chicago, call the Best Western Hawthorne Terrace first. You won't regret it.";5;0;0;0;N;gCdjyQeE0uRKCh7mVmnZzQ
10/9/2009;yV7LGdPGWp2n4Ii5rITUeA;lf1m4CbheuUR7fFZoLGRvA;"This is a first for me! I'm going to give a Best Western 5 stars! Now wait a minute.....Before you snub your nose read the rest of the review! Again a tiny hotel in an obscure location that does not look like much from the road! Then to have the Best Western Name on it, most folks would not give this place a second look! Well you would be sadly mistaken on this one. Ken at the front desk was great, my corporate travel department messed up the reservation and they did not have my room. Ken fixed everything with a smile and made it perfect! Thank You Ken! Then to walk into my room is when I was blown away! A suite with a living room, kitchen and bedroom very well appointed with all the modern conveniences that worked and looked great! Dishwasher, Microwave, Stove, Sink and refrigerator. Flat Screen LG 42 inch!, King Size Bed very comfortable and great bed linens and pillows! AC did not blow on my face! Love that! Then to get to the bathroom took it up even higher, beautiful appointments, Granite, two sinks, great lighting, huge modern shower with two shower heads one a rain shower, plenty of thirsty towels waiting to be used!   The bonus is I get a front row seat to the Chicago Marathon this Sunday, it runs right passed the hotel!";5;11;12;3;N;gCdjyQeE0uRKCh7mVmnZzQ
1/24/2011;O7dIsd6s1GlmB;Qh9Qu-YeW_DNklETJB6KqA;"I would have never thought that a Best Western could be this nice.   Great location, too.  Right in the heart of the party district on the corner of Roscoe and North Halstead. There was even a coffee maker, refrigerator/freezer and microwave in the room.  The front desk folks were very helpful and friendly, too.";4;2;1;1;N;gCdjyQeE0uRKCh7mVmnZzQ
4/18/2009;5WYNKPbmrmDVpy8yR9LpYg;5_FJ63KkHxrxrSziNZG2ug;"I heart this location being right on Broadway and in Lakeview too boot !! just mere blocks from Intelligentsia Coffee, usually I have to get on the redline to get my fix or go down to Jackson, and being almost right next to Treasure Island, have a jewel just 2 blocks up and Walgreen's 3 blocks down at Belmont why do I list all these other places you wonder ? well here it is the place has a fridge, and a microwave, also there is a single serve coffee pot so save some cash and get some water, soda and snacks and use the fridge ok the down side for me as I quit smoking just about 6 months ago we got a smoking room, we didn't ask for it but Greg has stayed here before so maybe it was in the computer that he smokes ):, but I will deal with it now the bathroom is nice and big as is the room also, but the TV is against a wall were you can't watch it from in Bed ):  and there is no couch just 2 chairs and I would rather lay in bed and watch it, and the cabinet they have it in doesn't swivel also the hallway on the second floor smells like they had a fire in the past it is really faint but still there I would stay here again just because its on Broadway and easy to get around from this location";3;4;2;2;N;gCdjyQeE0uRKCh7mVmnZzQ
5/15/2010;191pDz3sfCWoMC8Z0DE6DA;4uscIP7YDERJG9oxEFed3w;"Being first-timers in Chicago, we had no idea where to stay. A friend of ours recommended this Best Western. At first, we were like, really? Now we know why... It's located right in Boystown and is walking distance to Wrigley Field, Lincoln Park, the red ""L"" line and some express buses on Lakeshore Drive. Nice restaurants, bars and shops are in walking distance and its easy to get to other neighborhoods. We got a regular room with a queen-sized bed. It was very comfortable. Lots of nice amenities: flat screen TV, free wi-fi, coffee maker and mini-fridge where you can store your own food. There's a free continental breakfast every morning until 10am. There's a gym on site (although I never used it -- we spent most of our time exploring the city.) On top of it all, the prices were very reasonable. I would stay here again in the future.";4;4;0;0;N;gCdjyQeE0uRKCh7mVmnZzQ
3/12/2009;hfcEoqrKecwyD8IkVq5H4Q;V7N4zvbBz4xz_NCTRm-yfA;"I used to live next door to this hotel in the early 90s, before Best Western took it over. At that time it was an SRO, full of hustlers and discarded senior citizens. I hope Best Western brought in an exorcist, along with the fumigators and structural engineers. Be aware that if you are one the south side of the building, you window will have a view into the bedrooms of one of the courtyard buildings on Roscoe.";3;6;5;7;N;gCdjyQeE0uRKCh7mVmnZzQ
11/16/2011;C6ooHVPE;9U4ItWl_1UuP1yGqSnoy3w;"best place to stay in chicago --  GREAT location and neighborhood -";4;1;2;0;N;gCdjyQeE0uRKCh7mVmnZzQ
8/23/2005;OQ43vZBLLrdJAIm;OlhH_-yyVWU6jj8H2TMSiQ;"This small hotel has been rehabbed nicely by the Best Western chain. If you want to stay in Lakeview to be somewhat near Wrigley Field, this hotel on Broadway is not a bad spot to be. Heck, even the red brick exteriors have some ivy growing on them.";3;1;1;0;N;gCdjyQeE0uRKCh7mVmnZzQ
9/19/2005;zeszI7MQEH5REpQKuNBX3A;7clk7hJlh9U5Kkwq7IGLEw;"I think this is a really quaint little hotel. Its the perfect place to stay. Its near the city, near to Wrigley, and in an area filled with lots of great restaurants and little shops.";5;1;1;0;N;gCdjyQeE0uRKCh7mVmnZzQ
11/22/2009;RFvAKdClWhTmFMqLsC;H3pVJC7QoJyt2Kpx9cC17A;"Great hotel. Excellent access to Lakeview neighborhood and red line train. Rooms were very well kept and staff was very helpful. Parking garage next door was convenient. Pet friendly. Good coffee.";5;0;0;0;N;gCdjyQeE0uRKCh7mVmnZzQ
4/17/2008;RddzpQDLenUHxAOX1KeYTQ;o-t-i7nbT5N_cmkCXs5oDQ;"I stayed there over a weekend while visiting Chicago. I waited till the last minute to book the room, so it wasn't particularly cheap (around $200 a night), but I wouldn't be surprised if you could get a cheaper rate by making plans in advance. Nevertheless I really enjoyed the place. The hotel is pretty small (and it looks like an old apartment building), but the rooms are nice: we had a standard room with a queen-size bed, and it was relatively large and very clean. The staff at the front desk was also very friendly and helpful, always saluting us when we came in or out, and always helping us with our questions. Not to forget: the location is top-notch if you want to hang out in Boystown: it's just one block from Halsted St where most of the gay bars are located... very convenient. They have free continental breakfast, but I didn't get a chance to try it, and they have an agreement with the parking garage next door, where you can park for $20 a day with in-and-out privileges. Nice little hotel... I'd definitely consider staying there again next time I'm in town if I can get a cheaper rate.";4;2;3;0;N;gCdjyQeE0uRKCh7mVmnZzQ
11/12/2005;iQSYaWZqS6gWjcnhCkVAbg;xGR7Svoj7uTFhIZQgN5pCQ;"My parents stayed here while they were visiting, and it was nice small hotel. It's in a great location near lots of restaurants and shops - a little more character than being in a hotel downtown. One negative is that you have to pay extra to part in the parking garage next door (it's not affiliated with Best Western but you get a discount).";3;1;1;0;N;gCdjyQeE0uRKCh7mVmnZzQ
12/24/2008;2pyDsuUo7G;3S7JfGHxEpFZjugPqOgf5Q;"On the outside this hotel is quite nice, compliments the neighborhood very well and is relaxing to the eye and mind. Inside is nice too but kind of looks on the cheap side but it's a Best Western so I wont be too hard on them. The folk at the desk were nice and chatted guests up when appropriate which was nice. The folk at the desk seemed to actually care about peoples stay and were helpful on questions on where to grab a bite to eat and get around. The room I got was a standard room, nothing fancy for me. My view sucked but the room was clean and comfortable enough to catch a Bears (GO BEARS!) game in the room and just relax from my flight before heading out for a bit of booty shaking at Berlin (see review) for Madonna night. The hotel is a distance from the red line about a mile but not a bad walk weather permitting but there are also buses near by the hotel. i didn't take the buses as everything was within walking distance from my hotel or I just grabbed a cab. If you get hungry or a bit thirsty there is a Jewlles and a Treasure Island just within walking distance from the hotel. I'd love to stay here again but it books up so fast and during baseball season (GO CUBS!) good luck cause prices go way up.";3;1;0;0;N;gCdjyQeE0uRKCh7mVmnZzQ
9/27/2012;uKZFJjK2IFcKHIyWS4d-pA;qExR8NN0q7PZBQpNOL_VZw;"It's a bit more challenging to rate a place when you have no involvement for paying. So take this review with discretion, as I had no bias of price. Overall I found this hotel to be more than sufficient for my needs during my stay in Chicago. It was a short walk from the rail from O'Hare, it was an extra short walk to the office building I needed, and also a lot of food options in the area. Unfortunately, I wasn't getting crazy in Chitown and was here only for a few days for work. The breakfast bar was adequate, the bed was fairly comfortable, and just in general my room was clean and had everything I needed. The decor tried to be a bit more modern and perhaps more ""boutique-ish"" instead of your run of the mill La Quinta. The staff seemed nice enough and willing to help, so I would definitely recommend this hotel! I'm sure this area of the city isn't cheap to begin with, but definitely don't let the La Quinta name scare you off. No worries, there was not a connected Denny's like you would normally see!";4;0;0;0;N;PyG0aSX3pBx0hzoSH20FnA
7/31/2012;tfLNlXq45lvraIMtdg650w;WpoWUMgO19kYCyNP2AWnUg;"A lot of positives about this hotel: it's just a block or two from the train station downtown, so very easy to get to. Very clean and good service staff. The room was huge, and had many of the conveniences that some hotels skimp on, like a fridge and a microwave. I really liked the room and the conveniences that if offered. Nice location, as it's right downtown, but one minor drawback is that a lot of the restaurants and stores nearby close early because it's located in a predominately commercial area. That said, you really don't have to go far to find places that are open later, so it was a minor inconvenience. One negative (and I should have taken a picture) was the ""view"" from the window. I'm sure some of the rooms have great views, but ours was of the wall on the opposite side of the courtyard where you bring in your car when you arrive. Not a major problem, but given its location, La Quinta could have laid out more of the rooms to offer better views. Overall, it's a great price for a night right in the middle of downtown.";4;0;0;0;N;PyG0aSX3pBx0hzoSH20FnA
